ARAME GALVANIZADO ( BITOLA: 12BWG|DIÂMETRO DO FIO: 2,77MM|MASSA LINEAR: 0,0454KG/M) ;MATED-20647 ;Kg    ;0,5000000;22,00;11,00;
BARRA CHATA DE COBRE ELETROLÍTICO PARA BARRAMENTO ;MATED-19556 ;Kg    ;0,1496748;143,76;21,51;
CABO DE COBRE NÚ ( SEÇÃO TRANSVERSAL: 10MM2|QUANTIDADE DE FIOS: 7X1,36MM) ;MATED-12612 ;m     ;4,0000000;9,64;38,56;
DISJUNTOR (TIPO: TRIPOLAR| CURVA:C| CORRENTE: 100A | I MÁX: 10kA) ;MATED-19213 ;un    ;1,0000000;167,12;167,12;
TERMINAL (APLICAÇÃO: ATERRAMENTO E CONEXÕES DE QUADROS/ PAINEIS ELÉTRICOS |TIPO: PARAFUSO FENDIDO DE APERTO|ACABAMENTO: LATÃO ESTANHADO| DERIVAÇÃO DE DIÂMETRO:  2,5-25MM2) ;MATED-12995 ;un    ;1,0000000;7,99;7,99;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
ARAME GALVANIZADO ( BITOLA: 12BWG|DIÂMETRO DO FIO: 2,77MM|MASSA LINEAR: 0,0454KG/M) ;MATED-20647 ;Kg    ;0,5000000;22,00;11,00;
BARRA CHATA DE COBRE ELETROLÍTICO PARA BARRAMENTO ;MATED-19556 ;Kg    ;0,2528988;143,76;36,35;
CABO DE COBRE NÚ ( SEÇÃO TRANSVERSAL: 10MM2|QUANTIDADE DE FIOS: 7X1,36MM) ;MATED-12612 ;m     ;4,0000000;9,64;38,56;
DISJUNTOR EM CAIXA MOLDADA (TIPO: TRIPOLAR | CORRENTE: 125A| Icc: 15KA EM 380/400V| DISPARADOR: FIXO) ;MATED-17041 ;un    ;1,0000000;408,40;408,40;
TERMINAL (APLICAÇÃO: ATERRAMENTO E CONEXÕES DE QUADROS/ PAINEIS ELÉTRICOS |TIPO: PARAFUSO FENDIDO DE APERTO|ACABAMENTO: LATÃO ESTANHADO| DERIVAÇÃO DE DIÂMETRO:  2,5-25MM2) ;MATED-12995 ;un    ;1,0000000;7,99;7,99;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
ARAME GALVANIZADO ( BITOLA: 12BWG|DIÂMETRO DO FIO: 2,77MM|MASSA LINEAR: 0,0454KG/M) ;MATED-20647 ;Kg    ;0,5000000;22,00;11,00;
BARRA CHATA DE COBRE ELETROLÍTICO PARA BARRAMENTO ;MATED-19556 ;Kg    ;0,4180572;143,76;60,09;
CABO DE COBRE NÚ ( SEÇÃO TRANSVERSAL: 10MM2|QUANTIDADE DE FIOS: 7X1,36MM) ;MATED-12612 ;m     ;6,0000000;9,64;57,84;
DISJUNTOR EM CAIXA MOLDADA (TIPO: TRIPOLAR | CORRENTE: 150A| Icc: 15KA EM 380/400V| DISPARADOR: FIXO) ;MATED-17042 ;un    ;1,0000000;408,40;408,40;
TERMINAL (APLICAÇÃO: ATERRAMENTO E CONEXÕES DE QUADROS/ PAINEIS ELÉTRICOS |TIPO: PARAFUSO FENDIDO DE APERTO|ACABAMENTO: LATÃO ESTANHADO| DERIVAÇÃO DE DIÂMETRO:  2,5-25MM2) ;MATED-12995 ;un    ;1,0000000;7,99;7,99;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
ARAME GALVANIZADO ( BITOLA: 12BWG|DIÂMETRO DO FIO: 2,77MM|MASSA LINEAR: 0,0454KG/M) ;MATED-20647 ;Kg    ;0,5000000;22,00;11,00;
BARRA CHATA DE COBRE ELETROLÍTICO PARA BARRAMENTO ;MATED-19556 ;Kg    ;0,5392332;143,76;77,52;
CABO DE COBRE NÚ ( SEÇÃO TRANSVERSAL: 10MM2|QUANTIDADE DE FIOS: 7X1,36MM) ;MATED-12612 ;m     ;6,0000000;9,64;57,84;
DISJUNTOR EM CAIXA MOLDADA (TIPO: TRIPOLAR | CORRENTE: 175A| Icc: 18KA EM 380/400V| DISPARADOR: FIXO) ;MATED-19325 ;un    ;1,0000000;412,29;412,29;
TERMINAL (APLICAÇÃO: ATERRAMENTO E CONEXÕES DE QUADROS/ PAINEIS ELÉTRICOS |TIPO: PARAFUSO FENDIDO DE APERTO|ACABAMENTO: LATÃO ESTANHADO| DERIVAÇÃO DE DIÂMETRO:  2,5-25MM2) ;MATED-12995 ;un    ;1,0000000;7,99;7,99;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
ARAME GALVANIZADO ( BITOLA: 12BWG|DIÂMETRO DO FIO: 2,77MM|MASSA LINEAR: 0,0454KG/M) ;MATED-20647 ;Kg    ;0,5000000;22,00;11,00;
BARRA CHATA DE COBRE ELETROLÍTICO PARA BARRAMENTO ;MATED-19556 ;Kg    ;0,6604092;143,76;94,94;
CABO DE COBRE NÚ ( SEÇÃO TRANSVERSAL: 10MM2|QUANTIDADE DE FIOS: 7X1,36MM) ;MATED-12612 ;m     ;6,0000000;9,64;57,84;
DISJUNTOR EM CAIXA MOLDADA (TIPO: TRIPOLAR | CORRENTE: 200A| Icc: 18KA EM 380/400V| DISPARADOR: FIXO) ;MATED-17044 ;un    ;1,0000000;422,50;422,50;
TERMINAL (APLICAÇÃO: ATERRAMENTO E CONEXÕES DE QUADROS/ PAINEIS ELÉTRICOS |TIPO: PARAFUSO FENDIDO DE APERTO|ACABAMENTO: LATÃO ESTANHADO| DERIVAÇÃO DE DIÂMETRO:  2,5-25MM2) ;MATED-12995 ;un    ;1,0000000;7,99;7,99;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
ARAME GALVANIZADO ( BITOLA: 12BWG|DIÂMETRO DO FIO: 2,77MM|MASSA LINEAR: 0,0454KG/M) ;MATED-20647 ;Kg    ;0,5000000;22,00;11,00;
BARRA CHATA DE COBRE ELETROLÍTICO PARA BARRAMENTO ;MATED-19556 ;Kg    ;2,2723866;143,76;326,67;
CABO DE COBRE NÚ ( SEÇÃO TRANSVERSAL: 16MM2|QUANTIDADE DE FIOS: 7X1,70MM) ;MATED-12613 ;m     ;6,0000000;15,05;90,30;
DISJUNTOR EM CAIXA MOLDADA (TIPO: TRIPOLAR | CORRENTE: 225A| Icc: 20KA EM 380/400V| DISPARADOR: FIXO) ;MATED-17045 ;un    ;1,0000000;422,58;422,58;
TERMINAL (APLICAÇÃO: ATERRAMENTO E CONEXÕES DE QUADROS/ PAINEIS ELÉTRICOS |TIPO: PARAFUSO FENDIDO DE APERTO|ACABAMENTO: LATÃO ESTANHADO| DERIVAÇÃO DE DIÂMETRO:  2,5-25MM2) ;MATED-12995 ;un    ;1,0000000;7,99;7,99;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
ARAME GALVANIZADO ( BITOLA: 12BWG|DIÂMETRO DO FIO: 2,77MM|MASSA LINEAR: 0,0454KG/M) ;MATED-20647 ;Kg    ;0,5000000;22,00;11,00;
BARRA CHATA DE COBRE ELETROLÍTICO PARA BARRAMENTO ;MATED-19556 ;Kg    ;2,6246946;143,76;377,32;
CABO DE COBRE NÚ ( SEÇÃO TRANSVERSAL: 16MM2|QUANTIDADE DE FIOS: 7X1,70MM) ;MATED-12613 ;m     ;6,0000000;15,05;90,30;
DISJUNTOR EM CAIXA MOLDADA (TIPO: TRIPOLAR | CORRENTE: 250A| Icc: 20KA EM 380/400V| DISPARADOR: FIXO) ;MATED-17046 ;un    ;1,0000000;472,60;472,60;
TERMINAL (APLICAÇÃO: ATERRAMENTO E CONEXÕES DE QUADROS/ PAINEIS ELÉTRICOS |TIPO: PARAFUSO FENDIDO DE APERTO|ACABAMENTO: LATÃO ESTANHADO| DERIVAÇÃO DE DIÂMETRO:  2,5-25MM2) ;MATED-12995 ;un    ;1,0000000;7,99;7,99;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
BARRA CHATA DE COBRE ELETROLÍTICO PARA BARRAMENTO ;MATED-19556 ;Kg    ;3,6049860;143,76;518,25;
CABO DE COBRE NÚ ( SEÇÃO TRANSVERSAL: 16MM2|QUANTIDADE DE FIOS: 7X1,70MM) ;MATED-12613 ;m     ;6,0000000;15,05;90,30;
DISJUNTOR EM CAIXA MOLDADA (TIPO: TRIPOLAR | CORRENTE: 300A| Icc: 35KA EM 380/400V| DISPARADOR: FIXO) ;MATED-19401 ;un    ;1,0000000;1.012,88;1.012,88;
TERMINAL (APLICAÇÃO: ATERRAMENTO E CONEXÕES DE QUADROS/ PAINEIS ELÉTRICOS |TIPO: PARAFUSO FENDIDO DE APERTO|ACABAMENTO: LATÃO ESTANHADO| DERIVAÇÃO DE DIÂMETRO:  2,5-25MM2) ;MATED-12995 ;un    ;1,0000000;7,99;7,99;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
BARRA CHATA DE COBRE ELETROLÍTICO PARA BARRAMENTO ;MATED-19556 ;Kg    ;5,1309060;143,76;737,61;
CABO DE COBRE NÚ ( SEÇÃO TRANSVERSAL: 16MM2|QUANTIDADE DE FIOS: 7X1,70MM) ;MATED-12613 ;m     ;6,0000000;15,05;90,30;
DISJUNTOR EM CAIXA MOLDADA (TIPO: TRIPOLAR | CORRENTE: 400A| Icc: 35KA EM 380/400V| DISPARADOR: FIXO) ;MATED-17047 ;un    ;1,0000000;1.131,56;1.131,56;
TERMINAL (APLICAÇÃO: ATERRAMENTO E CONEXÕES DE QUADROS/ PAINEIS ELÉTRICOS |TIPO: PARAFUSO FENDIDO DE APERTO|ACABAMENTO: LATÃO ESTANHADO| DERIVAÇÃO DE DIÂMETRO:  2,5-25MM2) ;MATED-12995 ;un    ;1,0000000;7,99;7,99;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
BARRA CHATA DE COBRE ELETROLÍTICO PARA BARRAMENTO ;MATED-19556 ;Kg    ;6,1365546;143,76;882,19;
CABO DE COBRE NÚ ( SEÇÃO TRANSVERSAL: 16MM2|QUANTIDADE DE FIOS: 7X1,70MM) ;MATED-12613 ;m     ;6,0000000;15,05;90,30;
DISJUNTOR EM CAIXA MOLDADA (TIPO: TRIPOLAR | CORRENTE: 450A| Icc: 35KA EM 380/400V| DISPARADOR: FIXO) ;MATED-19402 ;un    ;1,0000000;1.417,99;1.417,99;
TERMINAL (APLICAÇÃO: ATERRAMENTO E CONEXÕES DE QUADROS/ PAINEIS ELÉTRICOS |TIPO: PARAFUSO FENDIDO DE APERTO|ACABAMENTO: LATÃO ESTANHADO| DERIVAÇÃO DE DIÂMETRO:  2,5-25MM2) ;MATED-12995 ;un    ;1,0000000;7,99;7,99;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
BARRA CHATA DE COBRE ELETROLÍTICO PARA BARRAMENTO ;MATED-19556 ;Kg    ;6,9309306;143,76;996,39;
CABO DE COBRE NÚ ( SEÇÃO TRANSVERSAL: 16MM2|QUANTIDADE DE FIOS: 7X1,70MM) ;MATED-12613 ;m     ;6,0000000;15,05;90,30;
DISJUNTOR EM CAIXA MOLDADA (TIPO: TRIPOLAR | CORRENTE: 500A| Icc: 35KA EM 380/400V| DISPARADOR: FIXO) ;MATED-17048 ;un    ;1,0000000;1.600,00;1.600,00;
TERMINAL (APLICAÇÃO: ATERRAMENTO E CONEXÕES DE QUADROS/ PAINEIS ELÉTRICOS |TIPO: PARAFUSO FENDIDO DE APERTO|ACABAMENTO: LATÃO ESTANHADO| DERIVAÇÃO DE DIÂMETRO:  2,5-25MM2) ;MATED-12995 ;un    ;1,0000000;7,99;7,99;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
BARRA CHATA DE COBRE ELETROLÍTICO PARA BARRAMENTO ;MATED-19556 ;Kg    ;8,9963082;143,76;1.293,30;
CABO DE COBRE NÚ ( SEÇÃO TRANSVERSAL: 16MM2|QUANTIDADE DE FIOS: 7X1,70MM) ;MATED-12613 ;m     ;6,0000000;15,05;90,30;
DISJUNTOR EM CAIXA MOLDADA (TIPO: TRIPOLAR | CORRENTE: 630A| Icc: 35KA EM 380/400V| DISPARADOR: FIXO) ;MATED-17049 ;un    ;1,0000000;1.705,00;1.705,00;
TERMINAL (APLICAÇÃO: ATERRAMENTO E CONEXÕES DE QUADROS/ PAINEIS ELÉTRICOS |TIPO: PARAFUSO FENDIDO DE APERTO|ACABAMENTO: LATÃO ESTANHADO| DERIVAÇÃO DE DIÂMETRO:  2,5-25MM2) ;MATED-12995 ;un    ;1,0000000;7,99;7,99;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
BARRA CHATA DE COBRE ELETROLÍTICO PARA BARRAMENTO ;MATED-19556 ;Kg    ;10,1084346;143,76;1.453,18;
CABO DE COBRE NÚ ( SEÇÃO TRANSVERSAL: 16MM2|QUANTIDADE DE FIOS: 7X1,70MM) ;MATED-12613 ;m     ;6,0000000;15,05;90,30;
DISJUNTOR EM CAIXA MOLDADA (TIPO: TRIPOLAR | CORRENTE: 700A| Icc: 50KA EM 380/400V| DISPARADOR: FIXO) ;MATED-19403 ;un    ;1,0000000;2.295,35;2.295,35;
TERMINAL (APLICAÇÃO: ATERRAMENTO E CONEXÕES DE QUADROS/ PAINEIS ELÉTRICOS |TIPO: PARAFUSO FENDIDO DE APERTO|ACABAMENTO: LATÃO ESTANHADO| DERIVAÇÃO DE DIÂMETRO:  2,5-25MM2) ;MATED-12995 ;un    ;1,0000000;7,99;7,99;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
BARRA CHATA DE COBRE ELETROLÍTICO PARA BARRAMENTO ;MATED-19556 ;Kg    ;11,6971866;143,76;1.681,58;
CABO DE COBRE NÚ ( SEÇÃO TRANSVERSAL: 16MM2|QUANTIDADE DE FIOS: 7X1,70MM) ;MATED-12613 ;m     ;6,0000000;15,05;90,30;
DISJUNTOR EM CAIXA MOLDADA (TIPO: TRIPOLAR | CORRENTE: 800A| Icc: 50KA EM 380/400V| DISPARADOR: FIXO) ;MATED-19404 ;un    ;1,0000000;2.435,05;2.435,05;
TERMINAL (APLICAÇÃO: ATERRAMENTO E CONEXÕES DE QUADROS/ PAINEIS ELÉTRICOS |TIPO: PARAFUSO FENDIDO DE APERTO|ACABAMENTO: LATÃO ESTANHADO| DERIVAÇÃO DE DIÂMETRO:  2,5-25MM2) ;MATED-12995 ;un    ;1,0000000;7,99;7,99;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
ESCADA MARINHEIRO EM TUBO GALVANIZADO D = 3/ 4"/ D = 1/2" - TIPO1 ;MATED-12593 ;m     ;1,0000000;138,00;138,00;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
ESCADA MARINHEIRO COM GRADIL PROTETOR TIPO 2" ;MATED-12592 ;m     ;1,0000000;337,53;337,53;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
DRAMIX 0,90 MM RC 65/60 BN 20 KG ;MATED-12088 ;Kg    ;1,0000000;62,02;62,02;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
ESCANINHO - FORNECIMENTO E INSTALAÇÃO ;MATED-11137 ;U     ;1,0000000;198,00;198,00;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
PÁ-CARREGADEIRA sobre pneus, diesel, potência 177 HP ;MATED-11182 ;U     ;0,0180000;124,17;2,23;
TRATOR DE ESTEIRAS 110 A 160HP C/ LAMINA PESO OPERACIONAL * 13T * (INCL  MANUT/OPERACAO) ;MATED-11187 ;U     ;0,0090000;119,08;1,07;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
PÁ-CARREGADEIRA sobre pneus, diesel, potência 177 HP ;MATED-11182 ;U     ;0,0240000;124,17;2,98;
TRATOR DE ESTEIRAS 110 A 160HP C/ LAMINA PESO OPERACIONAL * 13T * (INCL  MANUT/OPERACAO) ;MATED-11187 ;U     ;0,0120000;119,08;1,42;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
AREIA LAVADA POSTO OBRA (TIPO: MÉDIA) ;MATED-11248 ;m3    ;0,0500000;80,55;4,02;
CIMENTO PORTLAND CP II- E-32 (RESISTÊNCIA: 32,00 MPA) ;MATED-11258 ;Kg    ;14,0000000;0,57;7,98;
Estaca tipo Strauss moldada "in loco" - mão-de-obra e equipamento (diâmetro da seção: 250 mm / capacidade de carga: 20 t) ;MATED-10608 ;m     ;1,0000000;45,00;45,00;
PEDRA BRITADA POSTO OBRA (NÚMERO: 2/ GRANULOMETRIA: 19-38 MM) ;MATED-11251 ;m3    ;0,0400000;90,98;3,63;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
AREIA LAVADA POSTO OBRA (TIPO: MÉDIA) ;MATED-11248 ;m3    ;0,0742000;80,55;5,97;
CIMENTO PORTLAND CP II- E-32 (RESISTÊNCIA: 32,00 MPA) ;MATED-11258 ;Kg    ;23,0000000;0,57;13,11;
Estaca tipo Strauss moldada "in loco" - mão-de-obra e equipamento (diâmetro da seção: 320 mm / capacidade de carga: 30 t) ;MATED-10615 ;m     ;1,0000000;45,00;45,00;
PEDRA BRITADA POSTO OBRA (NÚMERO: 2/ GRANULOMETRIA: 19-38 MM) ;MATED-11251 ;m3    ;0,0672000;90,98;6,11;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
AREIA LAVADA POSTO OBRA (TIPO: MÉDIA) ;MATED-11248 ;m3    ;0,1100000;80,55;8,86;
CIMENTO PORTLAND CP II- E-32 (RESISTÊNCIA: 32,00 MPA) ;MATED-11258 ;Kg    ;32,0000000;0,57;18,24;
Estaca tipo Strauss moldada "in loco" - mão-de-obra e equipamento (diâmetro da seção: 380 mm / capacidade de carga: 40 t) ;MATED-10624 ;m     ;1,0000000;55,00;55,00;
PEDRA BRITADA POSTO OBRA (NÚMERO: 2/ GRANULOMETRIA: 19-38 MM) ;MATED-11251 ;m3    ;0,0900000;90,98;8,18;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
AREIA LAVADA POSTO OBRA (TIPO: MÉDIA) ;MATED-11248 ;m3    ;0,1300000;80,55;10,47;
CIMENTO PORTLAND CP II- E-32 (RESISTÊNCIA: 32,00 MPA) ;MATED-11258 ;Kg    ;39,0000000;0,57;22,23;
Estaca tipo Strauss moldada "in loco" - mão-de-obra e equipamento (diâmetro da seção: 420 mm / capacidade de carga: 60 t) ;MATED-10646 ;m     ;1,0000000;55,00;55,00;
PEDRA BRITADA POSTO OBRA (NÚMERO: 2/ GRANULOMETRIA: 19-38 MM) ;MATED-11251 ;m3    ;0,1180000;90,98;10,73;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
AREIA LAVADA POSTO OBRA (TIPO: MÉDIA) ;MATED-11248 ;m3    ;0,1500000;80,55;12,08;
CIMENTO PORTLAND CP II- E-32 (RESISTÊNCIA: 32,00 MPA) ;MATED-11258 ;Kg    ;45,0000000;0,57;25,65;
Estaca tipo Strauss moldada "in loco" - mão-de-obra e equipamento (diâmetro da seção: 520 mm / capacidade de carga: 60 t) ;MATED-10748 ;m     ;1,0000000;65,00;65,00;
PEDRA BRITADA POSTO OBRA (NÚMERO: 2/ GRANULOMETRIA: 19-38 MM) ;MATED-11251 ;m3    ;0,1360000;90,98;12,37;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
TRATOR DE ESTEIRAS 110 A 160HP C/ LAMINA PESO OPERACIONAL * 13T * (INCL  MANUT/OPERACAO) ;MATED-11187 ;U     ;0,0215000;119,08;2,56;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
TRATOR DE ESTEIRAS 110 A 160HP C/ LAMINA PESO OPERACIONAL * 13T * (INCL  MANUT/OPERACAO) ;MATED-11187 ;U     ;0,0305000;119,08;3,63;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
Retroescavadeira sobre pneus, (alcance de carregamento: 1742 mm / capacidade nominal da caçamba: 1 m³ / combustível: diesel / potência nominal no volante do motor: 85 HP / profundidade de escavação: 4850 mm / tipo de braço: padrão / tipo ;MATED-11173 ;U     ;0,0667000;52,65;3,51;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
Retroescavadeira sobre pneus, (alcance de carregamento: 1742 mm / capacidade nominal da caçamba: 1 m³ / combustível: diesel / potência nominal no volante do motor: 85 HP / profundidade de escavação: 4850 mm / tipo de braço: padrão / tipo ;MATED-11173 ;U     ;0,1200000;52,65;6,31;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
Retroescavadeira sobre pneus, (alcance de carregamento: 1742 mm / capacidade nominal da caçamba: 1 m³ / combustível: diesel / potência nominal no volante do motor: 85 HP / profundidade de escavação: 4850 mm / tipo de braço: padrão / tipo ;MATED-11173 ;U     ;0,0800000;52,65;4,21;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
Retroescavadeira sobre pneus, (alcance de carregamento: 1742 mm / capacidade nominal da caçamba: 1 m³ / combustível: diesel / potência nominal no volante do motor: 85 HP / profundidade de escavação: 4850 mm / tipo de braço: padrão / tipo ;MATED-11173 ;U     ;0,1000000;52,65;5,26;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
Retroescavadeira sobre pneus, (alcance de carregamento: 1742 mm / capacidade nominal da caçamba: 1 m³ / combustível: diesel / potência nominal no volante do motor: 85 HP / profundidade de escavação: 4850 mm / tipo de braço: padrão / tipo ;MATED-11173 ;U     ;0,0540000;52,65;2,84;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
Retroescavadeira sobre pneus, (alcance de carregamento: 1742 mm / capacidade nominal da caçamba: 1 m³ / combustível: diesel / potência nominal no volante do motor: 85 HP / profundidade de escavação: 4850 mm / tipo de braço: padrão / tipo ;MATED-11173 ;U     ;0,0960000;52,65;5,05;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
Retroescavadeira sobre pneus, (alcance de carregamento: 1742 mm / capacidade nominal da caçamba: 1 m³ / combustível: diesel / potência nominal no volante do motor: 85 HP / profundidade de escavação: 4850 mm / tipo de braço: padrão / tipo ;MATED-11173 ;U     ;0,0640000;52,65;3,36;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
Retroescavadeira sobre pneus, (alcance de carregamento: 1742 mm / capacidade nominal da caçamba: 1 m³ / combustível: diesel / potência nominal no volante do motor: 85 HP / profundidade de escavação: 4850 mm / tipo de braço: padrão / tipo ;MATED-11173 ;U     ;0,0800000;52,65;4,21;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
Retroescavadeira sobre pneus, (alcance de carregamento: 1742 mm / capacidade nominal da caçamba: 1 m³ / combustível: diesel / potência nominal no volante do motor: 85 HP / profundidade de escavação: 4850 mm / tipo de braço: padrão / tipo ;MATED-11173 ;U     ;0,1000000;52,65;5,26;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
MADEIRA ROLIÇA SEM TRATAMENTO (APLICAÇÃO: ESCORAMENTO|MADEIRA: EUCALIPTO OU EQUIVALENTE DA REGIÃO| ALTURA: 300CM|FAIXA DE DIÂMETRO: 20 A 24CM) ;MATED-11358 ;m     ;1,0000000;21,65;21,65;
PREGO 18X30 COM CABEÇA (COMPRIMENTO: 69,0 MM|DIÂMETRO: 3,4 MM| QUANTIDADE POR QUILO: 203) ;MATED-11332 ;Kg    ;0,1000000;8,26;0,82;
Viga (largura: 30,00 mm / altura: 160,00 mm / tipo de madeira: peróba ) ;MATED-11355 ;m     ;1,3700000;10,45;14,31;
Viga (largura: 60,00 mm / altura: 160,00 mm / tipo de madeira: peroba) ;MATED-11357 ;m     ;0,2000000;20,32;4,06;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
MADEIRA ROLIÇA SEM TRATAMENTO (APLICAÇÃO: ESCORAMENTO|MADEIRA: EUCALIPTO OU EQUIVALENTE DA REGIÃO| ALTURA: 300CM|FAIXA DE DIÂMETRO: 20 A 24CM) ;MATED-11358 ;m     ;0,5000000;21,65;10,82;
PREGO 18X30 COM CABEÇA (COMPRIMENTO: 69,0 MM|DIÂMETRO: 3,4 MM| QUANTIDADE POR QUILO: 203) ;MATED-11332 ;Kg    ;0,1000000;8,26;0,82;
Viga (largura: 30,00 mm / altura: 160,00 mm / tipo de madeira: peróba ) ;MATED-11355 ;m     ;0,6850000;10,45;7,15;
Viga (largura: 60,00 mm / altura: 160,00 mm / tipo de madeira: peroba) ;MATED-11357 ;m     ;0,1000000;20,32;2,03;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
ESCORAMENTO METÁLICO (ABERTURA: 200-310CM| TIPO: A|ACESSÓRIO: INCLUSOS|LOCAÇÃO: MENSAL) ;MATED-11208 ;unxmê;s;1,2500000;6,40;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
8,00 Esguicho com engate rápido para mangueira de incêndio ( diâmetro de entrada: 2 1/2 " / diâmetro de saída: 5/8 ") ;MATED-11483 ;U     ;1,0000000;70,85;70,85;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
(F)Materiais;Código;Unid.;Consumo;Custo Unitário;Custo Unitário;
